Datetime,username,tweets
2020-03-23 09:31:59+00:00,yselangorportal,"MAJLIS KESELAMATAN NEGARA (MKN) - TIPS MUDAH MENCEGAH PENULARAN WABAK COVID-19Like, Share, Subscribe &amp; Follow Socmedia Rasmi Yayasan Selangor#COVID19 #MKN#YayasanSelangor #PendidikanUnggul#MengupayaInsanâ€¦ https://t.co/dKvYQyNb8M"
2020-03-21 15:12:12+00:00,BuditBliss,"Well... Haraplah kes #Covid19 #Coronavirus ni cepat hilang dari Malaysia. Semua jangan ingkar arahan atau keras kepala, #StayAtHome jer kan senang. Selamat bertugas juga kepada anggotaÂ² Polis dan Askar. Together we fight Covid-19, katakan Malaysia boleh!"
2020-03-21 13:31:47+00:00,RickeyyOfficial,Sila duduk dirumah. #staysafe #stayathome #staysafe #stayhealthy #covid19 #Throwback #pkbmdarat @ Malaysia https://t.co/mHjCLLUSdH
2020-03-21 07:08:55+00:00,arieldmillan,"ATM will assist PDRM to enforce the Movement Control Order to eradicate transmission of Covid-19 starting from Sunday, 22 March 2020 at 1201 am.#angkatantenteramalaysia #polisdirajamalaysiaâ€¦ https://t.co/OpgqQA3fUk"
2020-03-21 06:38:36+00:00,bernardwong1987,JUST STAY AT HOME. ðŸ¡#JustStayAtHome#DudukRumahDiamDiam #DudukRumah #StayHomeStaySafe #StayHome  #MovementControlOrder #PerintahKawalanPergerakan #SocialDistancing #KitaJagaKita #KekalTenang #MalaysiaBebasCovid19 #coronavirus #Covid_19 #NovelCoronavirus #CoronavirusPandemic https://t.co/xqsPCTIWNw
2020-03-21 05:59:02+00:00,ladiefarah,School Science project in progress... ðŸ˜Š. Jom siapkan kerja sekolah! ðŸ˜…#stayathome #parentinglife #parentingwithkakfa #parenting#parenthood#motherhood #mommyhood#kekaldirumah#covid19 #fightagainstcovid19â€¦ https://t.co/kryIs2M9Uh
2020-03-21 03:17:27+00:00,ladiefarah,"Golongan berisiko tinggi yang memiliki sistem imuniti badan yang rendah. Golongan ini paling mudah terdedah dan risiko dijangkiti #COVID-19.Anak-anak, lindungi ibu bapa anda. Jangan merayau dan bawa pulangâ€¦ https://t.co/k9yHEGy9PF"
2020-03-20 22:51:09+00:00,abraznora,#MalaysiaBersama#covid19MalaysiaCoronavirus disease (COVID-19) is an infectious disease caused by a new virus @ Malaysia https://t.co/s5K3TlStfX
2020-03-20 14:05:55+00:00,BuditBliss,Kes ke-3 kematian garaÂ² #Covid19 ni. Masih lagi tak sedar tak takut? Tuhan.. Selamatkan Malaysia â¤ https://t.co/EbMJDIDYtT
2020-03-20 13:40:15+00:00,shedahv_v,"Habis je covid 19 nanti dorang panic buying cawan, susu, kopi pulak hahaha. https://t.co/UMKmIFZV3O"
2020-03-20 11:00:19+00:00,mesekknyawai,"y= the number of #Covid_19 cases     x= the number of people taking preventive measures to avoid the spread of the disease. So, remember the equation y=1/x and if x=0, the number of y is infinite!"
2020-03-20 06:11:43+00:00,FaizZakwan_16,Tolong duduk di rumah diam-diam!...Lagu: Cowok Baru - Alif Syukri feat. Lucinta Luna &amp; Upiak Isil #stayathome #dudukrumahdiamdiam #covid_19 #coronamemes #coronavirus @ Malaysia https://t.co/IxKo6AlXUw
2020-03-20 05:46:04+00:00,ladiefarah,#staysafe #stayathome... Kak Fa keluar tak sampai 10 minit jer... Pergi farmasi beli ubat my Mom. Mujurlah farmasi sejengkal. #kekaltenang #kekaldirumah#fightagainstcovid19#covid19#malaysia#hapuscovid19 @â€¦ https://t.co/WAC5BZ5sxI
2020-03-19 21:59:58+00:00,fancyjackry1992,Selamat pagi. Selamat menjemput rezeki. Awal bangun harini. BTW pray for our world to be safe from covid19. Amen. https://t.co/IM1KEkj4TQ
2020-03-19 13:28:38+00:00,BuditBliss,"If u think this 2weeks self quarantine is too long and bored, sorry b**ch go aside get urself a life. Life is so much fun when u stop care and fear of something over God power. Stay Bold and Beautiful #AgainstCorona #CoronaVirus #Covid19 #LadyGaga #CHROMATICA Me as @ladygaga ðŸ˜‚ https://t.co/ya1rk0Z4WM"
2020-03-19 09:09:03+00:00,AhmedElneil96,Quarantine huh! Stay home explore your imagination.#quarantine #stayhealthy #stayhome #malaysia #covid_19 #corona #lockdown #creative #poiles @ Malaysia https://t.co/79Xw2714bS
2020-03-19 08:16:10+00:00,bekam_senawang,"""Sila Duduk &amp; Jangan Lari"" #covid19#stayathome#arayyancares#fightcovid19#rmo @ Malaysia https://t.co/2tt4DZk8hC"
2020-03-18 13:31:58+00:00,bbhayati_,Sharing about COVID19 everydayyy.
2020-03-18 10:49:45+00:00,MNZAchaon95,Hargai Jasa Mereka Yang Berjuang#COVID2019 #coronavirus #COVID19 @ZayanMy @ERAdotje @CATSFM993 @Sarawak_Aritok @sarawakupdate @Sarawak_Aritok https://t.co/eopJShUIK9
2020-03-18 05:08:21+00:00,Amenjahhh,WOW ALMOST EVERYONE IN THE WORLD HAVE ONE THING IN COMMON NOW: QUARANTINE BECAUSE OF COVID19
2020-03-17 15:59:01+00:00,Cikk_Azie,"Be safe everyone!ðŸ˜¢ Stay at home, quarantine yourself, do your own stuff, less socialize, less public engagement..â˜ï¸â˜ï¸ InshaAllah, ada hikmah semua ni jadi..ðŸ’ªðŸ’ª #COVID19 #Coronavirus #MalaysiaLockdownðŸ‡²ðŸ‡¾ #2020â€¦ https://t.co/pMPuliiQZq"
2020-03-17 13:33:46+00:00,FaizZakwan_16,"Firman Allah SWT: â€œWahai orang-orang yang beriman, mintalah pertolongan (kepada Allah) dengan kesabaran dan (menunaikan) solat.â€ (Surah Al-Baqarah: 153)...#covid_19 @ Malaysia https://t.co/A3MYC8aXWt"
2020-03-17 13:19:32+00:00,Acapvilla_,Please take care of yourself ðŸ¥º â£#Covid19 @ Malaysia https://t.co/tIfGONGy8A
2020-03-17 12:17:53+00:00,AnakGhazi,"This too shall pass. In the grand scale of things 14 days is just a blink of an eye.Stay healthy, stay safe, take time to slow down &amp; reflect. Selamat berehat!#covid_19 #corona #malaysia @ Malaysia https://t.co/FgHfMiK0vz"
2020-03-17 10:23:19+00:00,ezzanyashraaf,Be Safe &amp; Mask On  #covid_19 @ Malaysia https://t.co/XCSIcbAGOq
2020-03-17 03:13:44+00:00,ayie0109,"Malaysia's Movement Control Order ðŸ‡²ðŸ‡¾.. March 18th - 31st, 2020.. #covid19 #staysafe #stayhome â¤ @ Malaysia https://t.co/p9Thdn5U4z"
2020-03-16 11:20:51+00:00,BuditBliss,"Dengar cerita... WWE WRESTLEMANIA tahun ni akan di cancel kerana Covid19. Well banyak sports telah di cancel so, tak mustahil. Stay safe everyone."
2020-03-14 12:43:23+00:00,fadzoners,Cara Cegah #covid_19 Ini salah satu cara ye.. Perkara ni sering kita buat kalau berjumpa dengan sesiapa2.. Ini bukan kerana kita sombong atau apa ye.. Ini antara langkah2 pencegahan dari dijangkiti Virus Covid-19 /â€¦ https://t.co/raOrfDgKqJ
2020-03-13 19:57:32+00:00,bbhayati_,Ijtimak tabligh in malaysia dah mcm mass gathering in church in korea dah kes dia.. Still cannot brain how come still doing mass gathering despite of very active covid19 cases in KL Selangor area.. Still hoping low positive cases from the 16K participants... ðŸ˜¢ðŸ˜¢
2020-03-13 13:16:50+00:00,hilmijaidie,my grandma called me and her first question was literally â€œkau sudah cuci tgn kah?â€ hahahahahaha damn covid19
2020-03-12 23:27:54+00:00,sahida_sahira,Selamat Pageyyy Loveliesâ™¥ï¸...Sedikit tips drpd KKM langkah pencegahan COVID - 19 di tempat kerja.. Salam Jumaat &amp; Selamat menjemput rezekiðŸ¤²ðŸ».. Dengan setiap pembelian produk obsess korang semua akan dapatâ€¦ https://t.co/SnzvYzji8x
2021-04-20 17:01:03+00:00,dyangateh,"Mak aku smpe nangis2 pdh rindu kat aku, bila nak balit kpg! ðŸ¥º aku siktauk bila ku dpt balit. Maafkan anak mu mak, blom dpt balit gk. #kitajagakita dlok. Ada rzki kita temu k. InshaaAllah https://t.co/etZsftfRbI"
2021-02-21 05:55:15+00:00,nshahrizal,Alhamdullilah 1st swab -ve. tunggu turn 2nd swab hari ke 10. doakan kmkorg sekeluarga. #day5 #segehmayis #kitajagakita #biuk #makcikbawangjangankecam @ RH Hotel Sibu Sarawak https://t.co/RSJmR4Bfsz
2021-01-13 07:40:12+00:00,aidakhoaida,"Suka tak suka kita perlu harunginya juga. #doayangbaik2 #pkpb#KitaJagaKita #sumenubay#coAidaâ„¢ @ Sibu, Sarawak https://t.co/isWh4KFAip"
2020-11-09 01:09:14+00:00,AiRoseskalerful,"#09112020 selamat berPKPB bagi semua negeri kecuali PKP (Perlis, Kelantan, Pahang).Stay safe, stay humble, stay positive.ðŸ“·: twitter #kitajagakita @ Malaysia https://t.co/tWm12Lj35Y"
2020-11-07 08:46:56+00:00,AiRoseskalerful,"#07112020 berdiri aku di sini bukan untuk seketika, berdiri aku sebagai perindu#lyricoftheday #berdiriseorangperindu #ibnorriza #gambarthrowback #cmcoextendlagi #kbye #kitajagakita @ Malaysia https://t.co/4l24Hbssgj"
2020-11-01 01:07:45+00:00,IwanAfro,Anak yang bagus selepas makan bersih kan muka .. #â¤ï¸#cat #staysafe#stayhome#stayhealthy #kitajagakita#kitapastimenang#insyaAllah#morning #alhamdulillah @ Malaysia https://t.co/MiF4vmLcQq
2020-10-21 03:55:11+00:00,anasredzuan,ðŸ˜·ðŸ’ªâœŒï¸..#KitaJagaKita#KitaTeguhKitaMenang @ Malaysia https://t.co/s6QjxLCKwD
2020-09-21 01:38:19+00:00,neonizam,Happy Bday buat Sahabat kami @qodyranyy #BigStage2020Semoga sihat selalu serta sentiasa dalam lindungan Allah swt Aamiin Yarrabal Allamin#qodyrany#mascteam#MASCALLSTARS#mascfamili#mascultras#KitaJagaKita https://t.co/ARD2vuonFZ
2020-09-16 07:32:19+00:00,TheContentForum,Bersama-sama kita raikan #harimalaysia2020. #kitajagakita #kitamalaysia #togetherwearestronger #tanahairku #negaraku #tanahtumpahnyadarahku #ðŸ‡²ðŸ‡¾ #malaysia @ Malaysia https://t.co/NZ1PjEGQs0
2020-09-15 23:11:52+00:00,AiRoseskalerful,#16092020 salam hari Malaysia.Moga terus bersatu aman dan damai.#kitajagakita @ Malaysia https://t.co/d1ao4INmsV
2020-08-31 03:53:12+00:00,bernardwong1987,"Happy Independence Day, Malaysia! ðŸ‡²ðŸ‡¾#merdekamoments #selamatharimerdeka #harimerdeka #malaysiaprihatin #happyindependencedaymalaysia #harikebangsaan #jalurgemilang #malaysia #malaysian #malaysiaboleh #prihatin #MalaysiaTrulyAsia #kitajagakita #merdeka #happynationalday #Sarawak https://t.co/LWQ2jPjxge"
2020-08-30 12:34:25+00:00,AlekWalker,"Kepada semua kawanÂ² &amp; rakyat Malaysia,Selamat Menyambut Hari Kebangsaan Yang Ke-63. ðŸ˜Š#MalaysiaPrihatin#MalaysiaPrihatin2020#KitaMestiPrihatin#MerdekaMerdekaMerdeka#SalamMerdeka#KitaJagaKitaâ€¦ https://t.co/XTCNTXiLHv"
2020-08-29 10:53:15+00:00,Fitrinyet,"Happy birthday budak kenit, semoga menjadi anak mithali ðŸ˜ðŸ˜ðŸ˜#bdayboy #1yearsold #anakmember #birthday #haveaniceday #kitajagakita @ Malaysia https://t.co/tDhydP1DkO"
2020-07-25 15:34:41+00:00,Fitrinyet,When there's too much talkingNobody hears the words you say...#oceancolourscene #uponthedownside #timegoesby #haveaniceday #staysafe #kitajagakita @ Malaysia https://t.co/mFSm1xcNZr
2020-06-12 14:15:34+00:00,aimyabd87,Cleaning process from us ..#kitajagakita#weprotectourkiddos#orphanagehome https://t.co/m3bFvlKBuf
2020-06-08 13:15:36+00:00,eshamzhalim,We can do it!.. Malaysia Boleh!!.. #kitajagakita #fightcovid19 #kitamestimenang #malaysiaboleh @ Malaysia https://t.co/SNUuefVVux
2020-05-23 14:40:38+00:00,BlackPepper918,#havocnakraya  Assalammualaikum semuanya Selamat Hari Raya Maaf Zahir dan Batin Buat keluarga Tersyg Di Mukah I â¤ï¸ u all dan buat semua yg tersyg...#StayAtHome #StaySafe #KitaJagaKita
2020-05-14 13:43:41+00:00,caguyeah_,Semua okay ka? Puasa penuh dak tu? Tanyaa jaa. #ramadhankareem#10malamterakhir#stayathome#staysafe#kitajagakitaCc ðŸ“¸:  dina_atirah @ Malaysia https://t.co/2W94Y3225c
2020-05-11 13:35:27+00:00,Fitrinyet,Wait for another month waybe?  #hollamonday #blackwhite #Timegoesby #roadfornotcuttinghair #selfie #swafoto #staysafe #kitajagakita #haveaniceday @ Malaysia https://t.co/rawZXyxlqz
2020-04-25 05:47:01+00:00,drkaylateh,"Following the extension of Movement Control Order | PKP, hereâ€™s some #PSA from me and team of @tv3malaysia #HeloDoktor Stay at home, stay safe and stay rational! ðŸ¤— #DudukRumah #StayAtHome #KitaJagaKita @ Malaysia https://t.co/7p40HXHf2a"
2020-04-25 00:56:25+00:00,gojes_nenek,"Selamat berpuasa, selamat hujung minggu. ðŸ¤².Jng lups, tekan link di bio. ðŸ˜#NenekGojez #TeamNenekGojez #ramadhan #puasa #pkp #jagahati #jagadiri #kitajagakita #mekapharian #trulook #nofoundation #saleâ€¦ https://t.co/Jeiv5aXydp"
2020-04-23 10:49:20+00:00,EdahRusdi,Sama sama kita doakan semoga pakcik ya pun cepat bait... #HapusCOVID19 #Kitajagakita https://t.co/xdA4dH97qL
2020-04-17 13:17:51+00:00,Deriquecious,â¥âœ è¡Œç®¡ä»¤ ð““ayåæ‹¾å£¹ å‰µæ–°ä½Ž____#å®…å®¶#ç–¾ç®¡#MCO#MYIG#ç¾Žå¥½çš„ä¸€å¤©#kitajagakita#æ–°å¢žç¢ºè¨ºé™¸æ‹¾çŽ–ä¾‹#æœŸè¨±å¤©å¤©èµ°ä½Žç›´åˆ°æž¯ç›¡ @ Malaysia https://t.co/T0vvMgYnet
2020-04-13 07:13:09+00:00,GeemHashim,Staying at home with daddy during MCO. ..#kitajagakita #stayhomestaysafe #mcomalaysia2020 #catsofinstagram #catstagram #catsagramcats #cats_of_instagram #americancurl #scottishstraight @ Malaysia https://t.co/l82VFzTNov
2020-04-10 12:18:45+00:00,mesekknyawai,"Itâ€™s going to be another two weeks for the MCO. Letâ€™s brace yourself for the 3rd phase of #MCO #PKP #mcoextended #StayAtHome #WeAreInThisTogether #KitaJagaKita #KitaMestiMenang #MalaysiaBebasCovid19 #Malaysians, let us fight this together! #feelingpositive"
2020-04-02 12:19:34+00:00,Deriquecious,â¥âœ Socially Responsible  âš‰âš‰#MYIG#savelives #kitajagakita #stayathome#perintahkawalanpergerakan @ Malaysia https://t.co/PA58jXRkms
2020-03-31 15:29:57+00:00,wmkhair,"2020, trlalu bnyk dugaan dn cabaran kita hadapi. Moga Allah lindungi dn permudahkn urusan kita.#stayathome #kitajagakita @ Malaysia https://t.co/s7CVedyEuL"
2020-03-31 08:31:53+00:00,MeRep2p1,ðŸ“±ðŸ“¸ Rindu Nak Bebas Macam Dulu-dulu #kitajagakita______________________________#vscocam #vsco #vscophile #vscomalaysia #vscoday #igfeedsmenarik_ #bestOfDay #instadaily #loveIT #beautiful #syedAmir90 #art #flowerâ€¦ https://t.co/sw8o0QEadZ
2020-03-30 20:39:12+00:00,Deriquecious,â¥âœ Surgical ðŸ˜· MYR1.50â‹† â‹† #MYIG#Pink#Shield#Protect #KitaJagaKita @ Malaysia https://t.co/uNw6qpwxMF
2020-03-30 12:18:14+00:00,Deriquecious,â¥âœ Surgical ðŸ˜· MYR1.50â‹† â‹† #MYIG#Pink#Shield#Protect #KitaJagaKita @ Malaysia https://t.co/Iqhi1iyF0J
2020-03-27 11:08:54+00:00,IrwanBadree,Stay safe everyone â¤ï¸ #kitajagakita #staysafeeveryone @ Malaysia https://t.co/5WHcFnWqC7
2020-09-21 03:38:50+00:00,syammhamdi,does anyone know sia - unstoppable song? imagine corona virus is singing that song ðŸ¤£ðŸ¤¦ðŸ»â€â™‚ï¸ðŸ¤¦ðŸ»â€â™‚ï¸
2020-05-06 08:04:26+00:00,yclim95,MCO period 6 May 2020 (Wednesday)#coronavirus#mco #malaysia ðŸ‡²ðŸ‡¾ #daily #petalingjaya @ Malaysia https://t.co/p01m7g7vyr
2020-04-10 11:49:30+00:00,BuditBliss,Betul tu! ðŸ‘... Yang mana menjadi pilihan anda? Sedih kerana PKP dilanjutkan atau nak sedih melihat ramai lagi yang akan kehilangan nyawa? Fikir... Jangan selfish. #Coronavirus #COVIDãƒ¼19 #COVID19Malaysia https://t.co/ckngIQWxeP
2020-04-04 05:00:55+00:00,BuditBliss,"@SidMurshid Best okay.. Yes, kalahkan Coronavirus tu!!! Fight fight ðŸ™ŒðŸ™ŒðŸ’ªðŸ’ªðŸ’ª"
2020-03-30 02:49:12+00:00,Rajnees54308109,@IvankaTrump now very difficult because have all countries corona virus
2020-03-29 08:18:10+00:00,Rajnees54308109,"@narendramodi RAJNEESH KUMAR PAL ðŸ‡®ðŸ‡³ ðŸ‡®ðŸ‡³ ðŸ‡®ðŸ‡³ DONATES RS 1, 000 FOR THE FIGHT AGAINST CORONAVIRUS https://t.co/HvpdXwWEYY"
2020-03-29 08:13:30+00:00,Rajnees54308109,"RAJNEESH KUMAR PAL ðŸ‡®ðŸ‡³ ðŸ‡®ðŸ‡³ ðŸ‡®ðŸ‡³ DONATES RS 1, 000 FOR THE FIGHT AGAINST CORONAVIRUS https://t.co/BeVK4oEJEh"
2020-03-26 13:45:07+00:00,TheCoolxLee,"STAY AT HOME. If you get bored, TURN ON lightsðŸ’¡and take some selfies. ðŸ”“#lockdown #2020 #stayathome #selfie #breakfree #corona #coronavirus #Mco #stayalive #stayinspire #staystrong #Letsgo #vibes those who taggedâ€¦ https://t.co/ZVxl5SUIB0"
2020-03-25 20:40:00+00:00,mesekknyawai,#Chloroquine and #Hydrochloroquine are anti-malarial drugs that MIGHT be able to stop #coronavirus from attaching itself at plasma membeane by increasing the endosomal pH which inhibits the #COVID2019 attachment #medicalscience #pharmacology
2020-03-25 18:24:18+00:00,mesekknyawai,Coronavirus Hantavirus Influenza virus Nile Virus and Avian???
2020-03-25 13:00:14+00:00,TEDxKangar,Do nothing at home or learn with TEDxKangar for free?#idk #yourchoice #malaysia #lockdown #coronavirushttps://t.co/TbS2RNBpMV @ Malaysia https://t.co/u8VdPFw0Hk
2020-03-24 05:20:34+00:00,azwardazis,Dont be a convidiot.!! ..#coronavirusmalaysia #convidiot #urbandictionary #convid19 #convid19pandemic #stayhomemalaysian #wecanfightthis #worldepidemic #coronavirus @ Malaysia https://t.co/isSnzuT4em
2020-03-21 06:49:26+00:00,Rajnees54308109,@myogiadityanath hello sir Here the coronavirus is growing so much so scared.  Try to get me out of here. I want to come back to my country.
2020-03-19 21:32:05+00:00,fancyjackry1992,Macam mana pula dengan situasi adik aku yang selalu kena bawa lori kerja jauh2 everyday kena pergi tempat orang boss dia tak bagi cuti pun. Just mampu bersoa je untuk adik aku yang still bekerja sana sini time corona virus ni. Orang duduk rumah tapi dia kena bawa lori berkeja ðŸ˜­ https://t.co/lLKtyPnYg7
2020-03-18 16:54:38+00:00,Rajnees54308109,"@narendramodi hello sir mujhe help chahiye mai iss time malaysia mai hu or idhar corona virus bahut badh rha hai iss liye mujhe bahut daar lag rha hai, flight bhi stop ho gayi hai please sir mujhe india aana hai, mai iss time, sibu sarawak Malaysia ship pe hu, total 4 Indian"
2020-03-18 13:56:51+00:00,ILLYASAZMEER,@AirAsiaSupport Hey. domestic flight can change due to corona virus??
2020-03-18 09:21:42+00:00,Rajnees54308109,"@nsitharaman hi madam mujhe help chahiye mai iss time malaysia mai hu or idhar corona virus bahut badh rha hai iss liye mujhe bahut daar lag rha hai, flight bhi stop ho gayi hai please mam mujhe india aana hai, mai iss time, sibu sarawak Malaysia, ship pe hu, total 4 Indian crew"
2020-01-26 15:20:56+00:00,azrnyenn,"everybody thought tht 2020 is gonna be their year of goodluck &amp; all but it seems like its not. wwIII, coronavirus and lots dh jdi in bulan January ada 11 bulan lagi kot:)"
2020-01-26 11:35:58+00:00,mesekknyawai,"As a #BiologyTeacher and an ex-#Biology student, #virus cannot be categorized as a â€œliving thingâ€ because it does not breathe; has either DNA or RNA and only â€œreproduceâ€ via replication ie using the genetic materials of its host cell to produce more copies of itself #coronavirus"
2020-01-26 04:28:06+00:00,feirudin,"Malaysian : ""It's #coronavirus! We need to protect ourselves. Tun M : https://t.co/ArkgVGKdbt"
2020-12-01 12:25:20+00:00,MuhammadAminRe3,Gubernur Anies Baswedan Positif Corona.Mari Kita Doakan Semoga Beliau Ce... https://t.co/Xv87Jek9C8 lewat @YouTube
2020-10-06 05:20:12+00:00,SaySayLyLy,@dnsyamimi Swimingpool mana bebas corona skrg????? Sikit lagi nak typo syamimipool
2020-08-04 10:22:27+00:00,asyraf3524,"Sikap ambil mudah dengan wabak corona , harap ramai lah yang degil tu kena kompaun . Mask rm1.5 tak mampu beli , beli gadget canggih boleh pula ye ðŸ˜‚"
2020-04-10 05:35:19+00:00,MichelleMPhilip,Me when the world is free from corona ðŸ‘‡ https://t.co/OSl0Sr0gog
2020-04-07 00:41:33+00:00,FabianMeringgai,Corona. https://t.co/GdOFIaUeGJ
2020-04-03 03:54:56+00:00,annwell99,"STAY HOME.!! By annwell(corona freestyle)Lyric by muazjerr ðŸ¦ ðŸ¦ ðŸ¦ RMO DAY 15.#freestylemalaysia#budakbelakang @ Sibu, Sarawak https://t.co/RipCcaEQ4S"
